nct_id,start_year,elig_word_count,summary_word_count,desc_word_count,n_inclusion,n_exclusion,fk_grade_elig,fk_grade_summary,n_numeric_constraints,n_biomarker_terms,label
NCT03606486,2018.0,46.0,179.0,31.0,4.0,4.0,25.675,19.231111111111115,0.0,0.0,0
NCT03745287,2018.0,89.0,40.0,0.0,6.0,5.0,41.191428571428574,12.567272727272726,0.0,1.0,1
NCT06492304,2024.0,510.0,27.0,68.0,8.0,11.0,15.171729797979797,21.16222222222223,15.0,11.0,1
NCT03681951,2018.0,1453.0,82.0,228.0,10.0,20.0,15.006147776183646,16.529006024096393,31.0,6.0,0
NCT04438083,2020.0,179.0,25.0,8.0,7.0,9.0,10.757804878048784,17.242307692307694,5.0,1.0,0
NCT04502446,2020.0,165.0,27.0,9.0,6.0,9.0,11.376842105263162,16.822857142857142,3.0,1.0,0
NCT04035434,2019.0,269.0,23.0,68.0,7.0,10.0,11.067342857142858,16.878333333333334,8.0,4.0,0
NCT03655678,2018.0,177.0,38.0,0.0,6.0,8.0,25.60465976331361,14.474069767441858,6.0,3.0,1
NCT05812326,2019.0,667.0,29.0,154.0,11.0,19.0,13.102227191413238,20.121250000000007,24.0,3.0,1
NCT04557436,2020.0,370.0,137.0,0.0,6.0,19.0,21.8914871060172,14.514659863945578,14.0,5.0,1
NCT04426669,2020.0,1281.0,37.0,262.0,25.0,35.0,13.653076950480944,24.790000000000003,46.0,15.0,1
NCT03399448,2018.0,780.0,22.0,0.0,25.0,12.0,10.487732286435811,13.611538461538462,25.0,7.0,0
NCT06128044,2024.0,212.0,82.0,0.0,8.0,13.0,47.62296954314721,15.335061728395065,3.0,1.0,0
NCT03081715,2017.0,162.0,28.0,43.0,10.0,10.0,28.286944444444448,11.362857142857145,2.0,0.0,1
NCT02793856,2016.0,172.0,28.0,66.0,9.0,10.0,23.37342105263158,10.409827586206898,5.0,0.0,1
NCT05066165,2021.0,187.0,26.0,41.0,8.0,10.0,15.747380311995698,20.41923076923077,3.0,1.0,0
NCT04244656,2020.0,260.0,24.0,0.0,7.0,12.0,11.717688172043012,16.816,7.0,2.0,0
NCT05795595,2023.0,136.0,23.0,60.0,7.0,7.0,13.069028571428579,16.46695652173913,2.0,1.0,1
NCT06311396,2021.0,45.0,55.0,209.0,4.0,2.0,19.27181818181818,13.872727272727271,1.0,0.0,1
NCT06094842,2025.0,756.0,238.0,205.0,21.0,15.0,22.681364357864357,16.593271889400928,24.0,3.0,0
NCT04450069,2020.0,340.0,99.0,55.0,13.0,12.0,39.23075949367089,17.203775510204085,4.0,4.0,1
NCT04109482,2020.0,655.0,19.0,33.0,21.0,21.0,11.805335200746967,11.752222222222223,25.0,3.0,0
NCT05270928,2022.0,204.0,18.0,0.0,6.0,6.0,11.487379581151831,18.170000000000005,7.0,0.0,1
NCT06709131,2025.0,718.0,18.0,37.0,9.0,15.0,15.147377561219393,16.662105263157894,22.0,6.0,0
NCT04890236,2022.0,1216.0,70.0,169.0,22.0,29.0,23.94389371980677,19.488333333333333,28.0,8.0,1
NCT05372692,2022.0,187.0,19.0,36.0,6.0,8.0,13.89978571428572,20.880909090909096,4.0,2.0,1
NCT03173417,2017.0,187.0,22.0,27.0,7.0,14.0,10.640351219512194,17.37,8.0,4.0,1
NCT05489991,2022.0,706.0,44.0,140.0,12.0,14.0,13.308184789950019,27.221666666666668,19.0,6.0,0
NCT02209376,2014.0,940.0,58.0,0.0,28.0,26.0,12.213559633027522,30.02,11.0,23.0,0
NCT04249947,2020.0,288.0,20.0,98.0,8.0,14.0,32.823349056603774,11.470000000000002,7.0,0.0,0
NCT05634785,2022.0,308.0,357.0,0.0,6.0,3.0,10.830501672240803,10.163484848484849,1.0,5.0,1
NCT03726515,2019.0,601.0,31.0,0.0,16.0,18.0,13.445096577631851,21.227500000000003,13.0,11.0,1
NCT01593696,2012.0,1300.0,297.0,648.0,17.0,31.0,18.84380178716491,9.611219931271478,34.0,11.0,1
NCT04539366,2022.0,1922.0,111.0,410.0,44.0,13.0,18.11167789420134,12.707456140350882,51.0,18.0,0
NCT05510596,2022.0,183.0,282.0,429.0,4.0,16.0,31.910419161676646,20.710065743944636,1.0,0.0,1
NCT03890198,2019.0,538.0,41.0,0.0,13.0,26.0,13.518460677060904,17.156219512195126,13.0,3.0,0
NCT02215967,2014.0,1388.0,291.0,790.0,48.0,13.0,13.693451260249017,7.876477644492912,26.0,27.0,1
NCT05138458,2021.0,236.0,63.0,152.0,7.0,14.0,36.78325581395349,9.844563492063497,5.0,4.0,0
NCT04456023,2022.0,269.0,24.0,66.0,11.0,8.0,11.101158605174355,14.456,6.0,1.0,0
NCT06003179,2024.0,861.0,66.0,290.0,17.0,26.0,13.037343750000002,18.506538461538465,14.0,7.0,0
NCT05266950,2021.0,619.0,74.0,0.0,12.0,14.0,13.341971437875056,15.414805194805197,18.0,14.0,0
NCT03361748,2017.0,634.0,55.0,13.0,14.0,18.0,12.325420420420425,15.803636363636365,10.0,5.0,1
NCT05981235,2023.0,433.0,34.0,55.0,5.0,13.0,12.138483253588515,18.02075757575758,14.0,2.0,1
NCT06197178,2023.0,210.0,26.0,66.0,9.0,10.0,13.444917597022865,16.40142857142857,3.0,3.0,0
NCT03919526,2019.0,450.0,48.0,69.0,17.0,10.0,21.9071170139684,18.150000000000002,14.0,17.0,1
NCT02535364,2015.0,521.0,108.0,108.0,12.0,21.0,14.016611079706049,17.723571428571436,13.0,4.0,0
NCT04029038,2019.0,570.0,96.0,196.0,24.0,9.0,30.38021065675341,14.089404761904763,20.0,16.0,0
NCT03289455,2017.0,535.0,38.0,106.0,18.0,20.0,10.147027389453218,19.103684210526314,18.0,11.0,1
NCT05248685,2022.0,424.0,111.0,0.0,8.0,17.0,13.086157760814249,13.37842990654206,8.0,5.0,0
NCT05623488,2023.0,531.0,8.0,124.0,17.0,17.0,11.428639455782314,4.450000000000003,11.0,11.0,0
NCT04318327,2020.0,266.0,48.0,82.0,8.0,6.0,16.57514705882353,19.235566037735854,6.0,2.0,0
NCT03752541,2019.0,242.0,20.0,73.0,12.0,10.0,29.874412442396324,14.514285714285716,9.0,4.0,0
NCT04260945,2020.0,416.0,29.0,88.0,12.0,19.0,11.951679536679539,16.064117647058826,16.0,6.0,1
NCT03430011,2018.0,589.0,123.0,0.0,14.0,13.0,14.064257551094233,17.931900000000002,6.0,7.0,1
NCT04036019,2019.0,325.0,27.0,50.0,12.0,16.0,11.937241379310347,16.433750000000007,6.0,3.0,1
NCT03103971,2017.0,1081.0,146.0,110.0,38.0,25.0,35.14401152737753,9.077945945945945,28.0,20.0,0
NCT05169489,2022.0,339.0,61.0,30.0,11.0,9.0,12.670745341614907,17.10529411764706,6.0,3.0,0
NCT04136275,2020.0,1186.0,50.0,233.0,55.0,14.0,17.367366028498996,14.916020408163266,35.0,6.0,1
NCT03958656,2019.0,1246.0,301.0,782.0,32.0,17.0,14.892081412665771,9.168801169590648,22.0,19.0,1
NCT02529813,2015.0,249.0,127.0,173.0,6.0,7.0,100.92376569037657,13.645185185185188,6.0,10.0,1
NCT01316146,2011.0,487.0,306.0,249.0,9.0,27.0,12.34596853490659,9.525897435897438,7.0,3.0,0
NCT03874897,2019.0,738.0,28.0,51.0,12.0,23.0,14.461677893447646,17.793333333333333,14.0,9.0,1
NCT04169022,2019.0,12.0,82.0,0.0,2.0,2.0,14.270000000000007,24.505581395348838,0.0,0.0,1
NCT05826288,2023.0,286.0,55.0,134.0,13.0,3.0,25.88555882352941,20.67096774193549,2.0,0.0,1
NCT03492268,2021.0,189.0,20.0,61.0,6.0,9.0,31.896140350877193,13.952380952380953,7.0,4.0,0
NCT04340167,2020.0,272.0,162.0,0.0,6.0,17.0,23.384602556976102,21.071976608187132,2.0,6.0,1
NCT03391466,2018.0,633.0,33.0,57.0,32.0,14.0,14.395075376884424,22.05,17.0,7.0,1
NCT03884751,2019.0,658.0,22.0,106.0,15.0,19.0,15.345551529790658,17.493043478260876,14.0,8.0,1
NCT06304636,2024.0,179.0,37.0,0.0,14.0,4.0,12.237209834190967,16.761904761904763,8.0,0.0,0
NCT03288493,2017.0,307.0,62.0,100.0,6.0,15.0,23.033333333333335,14.88888888888889,4.0,0.0,0
NCT05909527,2023.0,952.0,31.0,94.0,15.0,20.0,13.622301587301589,20.311428571428575,20.0,14.0,0
NCT05714345,2023.0,77.0,46.0,0.0,6.0,4.0,38.34028985507247,26.73,2.0,0.0,0
NCT05172596,2022.0,243.0,41.0,182.0,5.0,5.0,11.733907650926483,13.371818181818181,5.0,3.0,0
NCT03960060,2019.0,763.0,25.0,74.0,21.0,22.0,13.053144654088051,18.232000000000003,22.0,9.0,0
NCT05362331,2023.0,213.0,48.0,164.0,6.0,7.0,14.950419354838711,19.05769230769231,1.0,0.0,0
NCT03473457,2018.0,310.0,77.0,358.0,10.0,12.0,9.848814192343607,12.323589743589746,8.0,1.0,0
NCT04473937,2021.0,545.0,27.0,203.0,14.0,5.0,20.061481481481483,20.725185185185186,3.0,1.0,0
NCT03283631,2018.0,768.0,183.0,335.0,11.0,23.0,11.257237315104014,18.695540540540545,27.0,7.0,0
NCT06827886,2023.0,31.0,104.0,0.0,2.0,2.0,11.91,20.989174311926607,0.0,0.0,1
NCT04488354,2021.0,90.0,20.0,64.0,4.0,2.0,16.9946511627907,14.414782608695656,0.0,0.0,1
NCT03448393,2018.0,1349.0,360.0,405.0,1.0,57.0,18.68080624988671,11.650936073059363,27.0,16.0,1
NCT02706392,2016.0,1695.0,134.0,240.0,36.0,52.0,54.53332472562944,23.533237410071944,52.0,24.0,0
NCT04735471,2021.0,336.0,33.0,143.0,9.0,16.0,11.933759398496242,10.629193548387097,9.0,4.0,0
NCT04835519,2021.0,477.0,274.0,0.0,9.0,16.0,13.10896258503401,11.724386792452833,9.0,9.0,1
NCT04322292,2019.0,448.0,23.0,20.0,17.0,17.0,12.113582687683678,17.228888888888893,19.0,3.0,1
NCT01626495,2011.0,733.0,177.0,348.0,42.0,11.0,11.627041005291009,10.354200819672133,17.0,9.0,1
NCT04689659,2021.0,490.0,169.0,0.0,9.0,15.0,13.693901098901097,13.966265060240968,8.0,8.0,1
NCT02828358,2017.0,177.0,86.0,787.0,4.0,5.0,75.63883720930232,19.99816091954023,2.0,0.0,1
NCT04538599,2020.0,177.0,31.0,0.0,7.0,7.0,9.78052397660819,13.251764705882355,4.0,6.0,1
NCT03287804,2017.0,308.0,31.0,108.0,10.0,12.0,11.989979451442867,16.293548387096777,14.0,2.0,0
NCT03287817,2017.0,1198.0,34.0,117.0,35.0,40.0,11.843341227701593,17.788888888888888,35.0,15.0,0
NCT06054308,2024.0,378.0,354.0,469.0,15.0,13.0,16.592515896566344,15.043435164120897,17.0,2.0,0
NCT05716113,2023.0,280.0,39.0,0.0,11.0,16.0,10.76132411067194,12.906914893617024,10.0,3.0,1
NCT04034446,2019.0,531.0,24.0,62.0,22.0,18.0,11.048139305931578,13.030000000000005,19.0,10.0,0
NCT06572631,2025.0,2050.0,250.0,447.0,51.0,53.0,26.91941801412644,14.756944881889769,70.0,18.0,0
NCT03146234,2017.0,621.0,51.0,89.0,14.0,20.0,13.450658263305325,14.782735849056607,27.0,11.0,1
NCT02640209,2016.0,469.0,67.0,0.0,22.0,12.0,11.242034883720933,13.57777777777778,13.0,4.0,0
NCT03758417,2019.0,441.0,20.0,0.0,8.0,14.0,30.762187715665984,12.875652173913043,9.0,1.0,0
NCT02664363,2017.0,278.0,214.0,833.0,13.0,11.0,13.288946613545818,15.354649532710283,11.0,3.0,0
NCT05108805,2021.0,816.0,35.0,252.0,23.0,25.0,15.692773389095418,21.66,18.0,3.0,1
NCT04094766,2017.0,272.0,36.0,54.0,11.0,11.0,10.913451195219125,21.277368421052632,16.0,4.0,0
NCT05907603,2023.0,308.0,39.0,0.0,11.0,17.0,10.94667763157895,12.945,10.0,4.0,1
NCT02706405,2016.0,972.0,106.0,291.0,23.0,26.0,60.04953416149067,18.882500000000004,21.0,13.0,0
NCT06068400,2023.0,999.0,23.0,43.0,19.0,25.0,13.66391922976268,15.895,34.0,9.0,0
NCT05094206,2022.0,1196.0,27.0,31.0,26.0,30.0,11.362298606099738,7.71103448275862,38.0,12.0,0
NCT04816526,2021.0,60.0,27.0,0.0,3.0,3.0,12.837857142857146,19.726896551724135,2.0,0.0,0
NCT05454241,2022.0,139.0,28.0,0.0,7.0,7.0,11.950963114754096,20.94758620689655,2.0,2.0,1
NCT02030834,2014.0,733.0,63.0,0.0,24.0,11.0,11.55173237753883,15.308709677419355,15.0,10.0,1
NCT04649112,2021.0,28.0,29.0,0.0,3.0,2.0,18.845000000000002,20.164848484848488,1.0,1.0,1
NCT03818165,2019.0,337.0,40.0,74.0,6.0,17.0,13.786759130836803,25.054418604651165,6.0,2.0,0
NCT03811457,2017.0,153.0,90.0,0.0,8.0,11.0,14.149074074074075,18.773684210526316,3.0,2.0,1
NCT06248086,2024.0,1581.0,866.0,0.0,49.0,41.0,17.170822572931616,8.01083011898918,41.0,17.0,0
NCT06767956,2025.0,675.0,59.0,186.0,17.0,12.0,10.824711552294634,17.86007936507937,6.0,3.0,0
NCT04037241,2021.0,550.0,55.0,282.0,8.0,20.0,16.589770114942535,33.22,11.0,2.0,0
NCT01583686,2012.0,755.0,304.0,477.0,24.0,19.0,10.57747072204904,14.966279349789282,14.0,8.0,0
NCT03980288,2019.0,733.0,25.0,116.0,14.0,24.0,13.486365653642068,18.704000000000004,15.0,11.0,1
NCT03076437,2016.0,519.0,228.0,206.0,17.0,15.0,13.667379405750033,14.719900268507867,4.0,8.0,1
NCT04984356,2022.0,54.0,34.0,28.0,5.0,0.0,28.771739130434785,22.009743589743596,3.0,0.0,1
NCT03054298,2017.0,787.0,24.0,473.0,35.0,23.0,14.24206293706294,21.063999999999997,14.0,7.0,1
NCT04789408,2021.0,684.0,29.0,0.0,19.0,27.0,58.72761514195584,15.912903225806453,19.0,6.0,0
NCT06009107,2025.0,214.0,30.0,121.0,8.0,11.0,11.407503373819164,17.614285714285717,7.0,4.0,0
NCT03464916,2018.0,518.0,31.0,22.0,6.0,16.0,45.118181818181824,18.840588235294117,10.0,1.0,1
NCT05459571,2022.0,327.0,30.0,29.0,16.0,8.0,15.870727934485899,17.816129032258065,1.0,1.0,1
NCT05259813,2022.0,330.0,31.0,73.0,12.0,13.0,31.33813071895425,18.734545454545458,9.0,1.0,0
NCT03318861,2017.0,239.0,64.0,118.0,11.0,12.0,15.136150943396228,20.522424242424247,7.0,1.0,0
NCT02905188,2019.0,450.0,299.0,1058.0,9.0,40.0,24.533395061728395,11.759947194719473,18.0,3.0,1
NCT03392064,2018.0,859.0,27.0,47.0,12.0,20.0,22.19225308641975,16.35481481481482,20.0,4.0,0
NCT04840875,2021.0,324.0,107.0,0.0,11.0,15.0,12.843663663663666,10.854000000000003,7.0,5.0,1
NCT04855253,2021.0,485.0,62.0,73.0,22.0,12.0,26.293243243243243,35.47857142857143,13.0,6.0,0
NCT05571540,2022.0,478.0,25.0,98.0,10.0,19.0,13.205716748768477,19.187647058823533,8.0,10.0,0
NCT05923541,2023.0,297.0,39.0,0.0,11.0,18.0,11.023658239415173,12.906914893617024,10.0,3.0,1
NCT04030195,2020.0,396.0,33.0,119.0,12.0,21.0,12.892160330091368,20.17571428571428,7.0,2.0,1
NCT04827745,2021.0,481.0,51.0,177.0,14.0,9.0,19.22882377919321,15.673301886792455,14.0,7.0,1
NCT04938115,2021.0,400.0,36.0,113.0,9.0,15.0,12.90242607526882,19.39512195121951,15.0,4.0,1
NCT03904069,2023.0,1047.0,34.0,0.0,4.0,38.0,17.670264364522144,11.863529411764706,25.0,15.0,0
NCT05895994,2023.0,292.0,46.0,0.0,11.0,14.0,11.332276119402984,18.333333333333332,10.0,3.0,1
NCT04150913,2020.0,830.0,103.0,104.0,18.0,25.0,22.91074798619103,16.164,22.0,5.0,1
NCT04768608,2021.0,400.0,8.0,28.0,10.0,13.0,14.408457545420838,8.009090909090911,21.0,2.0,1
NCT04219319,2021.0,742.0,24.0,44.0,17.0,36.0,11.684567135182288,17.665714285714284,37.0,2.0,0
NCT03060356,2016.0,581.0,49.0,211.0,18.0,16.0,20.081623175586028,29.982352941176476,17.0,6.0,0
NCT04106076,2019.0,63.0,62.0,0.0,5.0,0.0,20.367105263157892,18.767741935483873,0.0,1.0,0
NCT04572308,2020.0,391.0,33.0,93.0,9.0,15.0,13.481564275840885,19.88864864864865,15.0,4.0,1
NCT03585764,2018.0,593.0,26.0,209.0,16.0,16.0,12.140734323835588,24.50384615384616,17.0,2.0,0
NCT05902845,2023.0,280.0,39.0,0.0,11.0,16.0,10.76132411067194,12.906914893617024,10.0,3.0,1
NCT03338972,2017.0,893.0,109.0,216.0,17.0,29.0,53.52893429628324,11.926615044247786,40.0,6.0,1
NCT04160195,2019.0,1564.0,282.0,989.0,38.0,18.0,16.126288724407573,9.415923371647512,24.0,33.0,0
NCT05846737,2023.0,488.0,41.0,46.0,12.0,19.0,8.986442385173248,11.22636363636364,25.0,5.0,0
NCT04467853,2020.0,304.0,35.0,60.0,10.0,14.0,13.170538961038964,15.785454545454545,5.0,5.0,0
NCT05032599,2021.0,544.0,138.0,0.0,10.0,17.0,12.651662336016226,15.28653237410072,8.0,8.0,0
NCT05360238,2022.0,1195.0,20.0,500.0,29.0,18.0,11.781820906522544,14.514285714285716,31.0,18.0,0
NCT01722149,2015.0,418.0,117.0,210.0,13.0,15.0,19.153107511045658,14.980000000000004,6.0,5.0,1
NCT04051216,2017.0,398.0,83.0,170.0,7.0,3.0,15.697264781491004,15.98337209302326,10.0,0.0,1
NCT03126864,2017.0,631.0,146.0,0.0,14.0,16.0,11.431575363154575,9.188727272727274,18.0,2.0,0
NCT04436029,2021.0,60.0,27.0,0.0,3.0,3.0,12.837857142857146,19.726896551724135,2.0,0.0,1
NCT03448978,2018.0,144.0,32.0,0.0,4.0,8.0,24.995882352941184,20.985714285714284,10.0,1.0,0
NCT04317885,2019.0,457.0,31.0,52.0,13.0,22.0,11.479133042529991,17.10529411764706,13.0,5.0,1
NCT03274219,2017.0,270.0,21.0,107.0,5.0,14.0,27.66894779116466,13.901739130434787,4.0,1.0,1
NCT04230265,2020.0,1070.0,64.0,0.0,11.0,63.0,12.149972065326857,19.131428571428575,28.0,6.0,0
NCT03370198,2017.0,267.0,60.0,0.0,8.0,8.0,14.69962116830538,11.500000000000004,4.0,0.0,0
NCT02107963,2014.0,960.0,497.0,501.0,37.0,14.0,11.041067549668877,14.467460317460318,23.0,7.0,1
NCT06556108,2018.0,1320.0,57.0,124.0,21.0,45.0,12.81393839794826,21.55793103448276,52.0,6.0,1
NCT03373071,2017.0,665.0,59.0,126.0,9.0,25.0,9.944010989010987,16.674193548387098,23.0,10.0,1
NCT03570892,2019.0,737.0,39.0,149.0,37.0,16.0,18.02556134699854,26.878048780487813,23.0,5.0,1
NCT05763563,2023.0,197.0,24.0,0.0,7.0,8.0,33.782162162162166,20.592000000000002,3.0,0.0,1
NCT04097301,2019.0,475.0,32.0,193.0,28.0,6.0,10.71703249691485,17.975135135135137,10.0,4.0,0
NCT06210243,2023.0,191.0,27.0,0.0,10.0,12.0,29.61894736842105,16.065,2.0,3.0,0
NCT05531708,2021.0,570.0,26.0,0.0,19.0,11.0,12.422402334979793,20.890000000000004,19.0,2.0,0
NCT05984199,2023.0,472.0,41.0,192.0,14.0,14.0,10.340443469785576,25.693478260869572,16.0,2.0,0
NCT02765243,2016.0,484.0,93.0,408.0,16.0,11.0,10.303750592697963,16.947348484848487,17.0,4.0,1
NCT03590574,2018.0,596.0,36.0,82.0,16.0,18.0,11.969458707360864,20.34578947368421,10.0,6.0,0
NCT04828174,2021.0,552.0,30.0,0.0,10.0,13.0,13.681214785462203,19.338709677419356,18.0,10.0,0
NCT04929041,2022.0,708.0,159.0,383.0,28.0,0.0,17.79496296296296,17.04836144578314,16.0,13.0,0
NCT02858310,2017.0,887.0,293.0,232.0,24.0,16.0,12.142300119144668,8.346861552159073,10.0,8.0,1
NCT02390739,2015.0,689.0,312.0,344.0,29.0,12.0,10.595172622195367,16.25853354632588,15.0,8.0,0
NCT03477864,2018.0,868.0,148.0,93.0,20.0,21.0,27.60261381074169,20.61377450980392,34.0,2.0,0
NCT03725605,2018.0,368.0,51.0,117.0,9.0,14.0,29.875266272189354,15.480740740740742,12.0,2.0,1
NCT04840589,2022.0,1892.0,103.0,357.0,28.0,19.0,20.451029871977237,15.00537735849057,36.0,9.0,0
NCT00910650,2009.0,1001.0,445.0,656.0,24.0,16.0,14.427083333333336,15.292785553047406,25.0,5.0,1
NCT04396860,2020.0,1597.0,181.0,566.0,33.0,24.0,27.855456163480557,16.787135050741615,32.0,10.0,1
NCT02304458,2015.0,1750.0,101.0,666.0,55.0,18.0,30.582329615861216,18.19223300970874,46.0,6.0,1
NCT04500548,2021.0,2298.0,167.0,398.0,64.0,33.0,21.28511424720399,16.050238095238097,61.0,26.0,0
NCT02876510,2017.0,513.0,35.0,118.0,17.0,17.0,11.337623254488456,21.27,6.0,4.0,1
NCT04727151,2021.0,1102.0,96.0,361.0,19.0,34.0,11.628317051626276,20.641616161616167,27.0,24.0,0
NCT03383302,2018.0,1116.0,239.0,743.0,22.0,17.0,19.559534050179213,13.002964125560542,26.0,8.0,1
NCT00972309,2009.0,577.0,533.0,1122.0,27.0,6.0,14.278795386822651,11.833865898376114,17.0,5.0,1
NCT03545971,2018.0,421.0,38.0,114.0,11.0,15.0,11.348954545454546,27.165853658536587,16.0,9.0,1
NCT03738228,2019.0,1599.0,82.0,400.0,21.0,56.0,22.710532363079285,16.838823529411766,42.0,10.0,1
NCT03973333,2019.0,140.0,56.0,85.0,8.0,12.0,14.42477419354839,16.50961538461539,0.0,2.0,0
NCT06904859,2019.0,94.0,141.0,211.0,7.0,9.0,9.52021052631579,15.237758620689657,4.0,0.0,1
NCT05375253,2023.0,468.0,126.0,164.0,15.0,12.0,11.126125098970707,15.007692307692313,17.0,2.0,0
NCT03745326,2019.0,914.0,278.0,414.0,36.0,11.0,12.337516027088036,7.79151138716356,10.0,15.0,1
NCT01343043,2012.0,493.0,39.0,336.0,24.0,2.0,16.760470588235297,22.725000000000005,29.0,14.0,1
NCT02686372,2018.0,193.0,61.0,115.0,9.0,9.0,78.82213483146067,15.553114754098363,1.0,3.0,1
NCT03784014,2019.0,873.0,141.0,163.0,14.0,46.0,34.597222222222214,22.041351351351356,16.0,2.0,1
NCT02158520,2013.0,1150.0,138.0,291.0,23.0,41.0,24.37906519654842,15.718388888888892,47.0,9.0,1
NCT00520130,2007.0,214.0,387.0,710.0,9.0,0.0,13.521558441558444,14.898765957446809,2.0,0.0,1
NCT04577807,2020.0,1702.0,23.0,59.0,30.0,46.0,12.13792538789841,18.006086956521738,49.0,25.0,1
NCT02963610,2017.0,689.0,148.0,412.0,15.0,11.0,10.479422096832913,16.386666666666667,10.0,7.0,0
NCT02770820,2017.0,1521.0,118.0,413.0,31.0,26.0,35.21082167352539,21.797251908396948,35.0,23.0,0
NCT04630353,2021.0,431.0,29.0,151.0,17.0,17.0,15.309177215189877,16.878620689655175,5.0,3.0,0
NCT02737046,2016.0,636.0,18.0,0.0,23.0,12.0,13.510293054997998,15.030000000000001,14.0,2.0,1
NCT01625260,2012.0,420.0,102.0,180.0,51.0,0.0,56.68352303523035,21.612962962962964,13.0,2.0,0
NCT02500797,2015.0,1285.0,92.0,387.0,57.0,0.0,51.62375561406225,18.4505376344086,35.0,6.0,1
NCT02362464,2015.0,438.0,242.0,853.0,14.0,9.0,13.27462200956938,8.446140350877194,8.0,3.0,1
NCT03325465,2018.0,1024.0,65.0,641.0,24.0,19.0,12.627525380710662,20.81714285714286,24.0,4.0,0
NCT03431311,2018.0,237.0,22.0,135.0,9.0,10.0,24.714063348416293,16.878333333333334,3.0,5.0,0
NCT04130763,2019.0,914.0,22.0,164.0,13.0,21.0,10.978573369565222,15.403333333333332,27.0,4.0,1
NCT04526509,2020.0,476.0,21.0,24.0,13.0,12.0,21.600442031202203,14.98090909090909,6.0,8.0,0
NCT02107755,2014.0,970.0,143.0,279.0,20.0,25.0,58.510902255639095,18.83227777777778,23.0,6.0,1
NCT04301076,2021.0,1221.0,134.0,352.0,24.0,12.0,26.588385549872125,18.83670422535211,22.0,2.0,0
NCT06048705,2021.0,319.0,70.0,12.0,12.0,12.0,32.57377049180327,35.11594594594594,5.0,4.0,0
NCT03970382,2019.0,233.0,33.0,0.0,8.0,12.0,18.230766355140194,16.602857142857143,3.0,0.0,0
NCT04411134,2020.0,718.0,266.0,148.0,21.0,7.0,14.050176695319966,8.915091799265607,9.0,6.0,0
NCT01822509,2013.0,580.0,73.0,264.0,20.0,9.0,28.28538782318599,20.34578947368421,15.0,1.0,1
NCT01640301,2012.0,471.0,100.0,264.0,15.0,12.0,64.94635761589404,17.899230769230773,7.0,10.0,0
NCT04809766,2021.0,1495.0,177.0,133.0,33.0,19.0,23.416390887290174,14.496766917293236,50.0,26.0,0
NCT03123055,2017.0,265.0,66.0,129.0,7.0,6.0,13.104817954419126,35.050588235294114,5.0,2.0,0
NCT03220009,2017.0,916.0,113.0,413.0,61.0,7.0,44.914979919678714,15.970421052631583,16.0,7.0,0
NCT04387071,2021.0,1455.0,128.0,343.0,29.0,22.0,19.256625865096584,10.106153846153848,32.0,6.0,0
NCT04781855,2022.0,908.0,102.0,341.0,11.0,21.0,27.25085940759283,16.334615384615386,30.0,1.0,0
NCT03697824,2019.0,2026.0,209.0,0.0,25.0,25.0,15.267740966288144,17.87104761904762,30.0,14.0,0
NCT02111850,2014.0,796.0,311.0,499.0,26.0,15.0,11.784708994708996,16.039696202531648,11.0,8.0,1
NCT01892293,2013.0,425.0,23.0,304.0,10.0,9.0,11.321634741537657,13.388695652173912,1.0,4.0,0
NCT03680560,2019.0,309.0,40.0,0.0,15.0,16.0,62.215182481751825,23.266190476190477,16.0,6.0,0
NCT02519322,2016.0,1986.0,92.0,606.0,28.0,40.0,41.36016897081413,18.974680851063834,72.0,14.0,1
NCT02907099,2016.0,1315.0,90.0,321.0,19.0,26.0,27.292500000000008,13.381401098901097,38.0,6.0,1
NCT02070406,2014.0,917.0,267.0,338.0,19.0,17.0,56.36655656482246,12.891288711288713,24.0,5.0,0
NCT01711515,2012.0,610.0,104.0,312.0,16.0,14.0,25.186333657824296,13.372550458715597,8.0,4.0,1
NCT03603002,2018.0,227.0,99.0,426.0,11.0,7.0,15.79962441314554,19.42777777777778,3.0,1.0,1
NCT02536794,2016.0,831.0,108.0,300.0,21.0,20.0,81.56809445178335,12.035810810810812,25.0,7.0,1
NCT05341349,2022.0,1599.0,178.0,287.0,31.0,30.0,18.618347779354824,16.529120879120885,50.0,4.0,0
NCT04588038,2021.0,723.0,82.0,139.0,18.0,13.0,28.715486725663713,11.516713483146066,26.0,1.0,0
NCT02408016,2015.0,887.0,129.0,420.0,15.0,29.0,60.82024691358025,11.686578947368421,17.0,14.0,0
NCT04185311,2019.0,986.0,97.0,259.0,18.0,25.0,23.50409914712154,20.265438144329895,19.0,7.0,0
NCT04052334,2019.0,686.0,28.0,0.0,18.0,10.0,16.58489096573209,16.956666666666667,15.0,4.0,1
NCT03065023,2017.0,450.0,36.0,0.0,11.0,19.0,13.65146032451656,25.232857142857146,15.0,2.0,0
NCT03799445,2019.0,884.0,98.0,497.0,20.0,15.0,27.670807113543095,17.288,31.0,9.0,0
NCT02892734,2017.0,1306.0,113.0,230.0,22.0,42.0,76.810985980767,17.66313063063063,23.0,24.0,0
NCT03277209,2017.0,402.0,50.0,73.0,8.0,23.0,13.075905463474527,17.72362745098039,16.0,1.0,0
NCT06328036,2025.0,1783.0,192.0,443.0,25.0,39.0,19.683422693142663,15.139347079037801,41.0,26.0,0
